Date,Rating,User,Review
"March 25, 2015",1,Mimi,extremely disappointed the video keeps on lagging/stuttering and the video quality sucks (no HD :( )
"February 8, 2017",1,Matt Tretheway," Doesn't work on ""jailbroken"" devices even though my phone isn't even jailbroken. Just a foreign brand of phone"
"April 5, 2017",1,Joanne Yuhayco, Terrible. Freezes halfway through viewing. Doesn't resume. Screen keeps breaking into horizontal lines so total loss of picture. Does this repeatedly despite restarts and uninstalls and reinstalls.
"April 15, 2014",1,Charlotte Eyre,Don't download if you've rooted your phone Won't run if you've rooted your phone. Judgy mcjudgy pants telling me I have to keep the crappy ROM to run your app. Stupid.
"August 11, 2015",1,maree Kirikiri,Doesn't  work I can find the episodes I want to watch but won't play them. Have tried re installing several times. No luck
"September 13, 2014",1,BMX IS LYF3,Uninstalling Will only let me watch till first ad then it goes back 2 my home screen plz fix
"April 13, 2018",1,David McLean," Get a blank thumbs so can't see the programmes.and no live streaming like 
TVNZ...come on Media works get your act together"
"November 1, 2015",1,Annalisa Barrett,Ummmm what the heck So plays the add on Blacklist & The Block & doesnt play anything else just freezes so over this & won't let me watch online as I'm on my S5 😡 way not happy!!!
"July 24, 2015",1,Thomas Harris,"Unexpected Stopping Whenever I try to watch any TV show, the app stops and I get a message saying ""Unfortunately, 3Now Ondemand has stopped"" Please fix this!!!!"
"June 24, 2015",1,Cherie Danielle,Terrible! I've no idea how all the negative feedback can be completely ignored. This app is rubbish.
"December 18, 2017",3,Amiria Gapper, Too many ads!!!  I thought the idea of on demand t.v. was there were little to no ads.  And why is the volume of the ads sooo much louder than  the actual show.
"April 13, 2015",1,Angelique Butcher,Thumbs down 👎 Stupid! This won't even download how do you expect people to watch shows on their mobiles fix it@
"April 17, 2018",1,Sym J," I'm really over the play back refresh screen and constant freezing. And 
then when it does refresh it has the symbol in the middle if the picture."
"April 16, 2015",1,Talita Rika,DON'T GET IT Stupid effing thing! Ads is all I can watch -.- wouldv left with 0 stars but that wasn't a  option
"March 28, 2014",1,famaramos miliacor,No Rooted Detects device is Rooted and closes due to 'some' kind of Rights Restrictions.  What's the point?? Why would TV3 care that I have full user rights to my device?? Really?!?! Only comment I have is.... WTF!
"February 26, 2018",1,Danielle Kelly, Pretty bad. Keeps showing playback errors and when the ads play can take longer than 2mins for the ad to finish. Very poor
"November 9, 2014",1,Josh Pretty,Crashes EVERY TIME Ive got a Samsung note 2014 and I cant watch anything on this app as it crashes every single time. Dont bother downloading!
"November 21, 2017",1,Lauren Guest, Too many ads!!! Glitches out and when I restart to fix I get more ads. And then the ads glitch so I have to watch more ads. I am never using this app again.
"August 10, 2015",1,Connor McCutcheon,DOESNT WORK! Needs fixing been 6 weeks + now and still nothing done tv3 lazy an usless
"May 22, 2015",1,Zoe Roche,Awful I have tried several times uninstalling and reinstalling this app but every time I go to watch a video it crashes!
"April 18, 2016",1,Mike Blythe,Horrible 4 ads in a row! Cmon! And then it restarts the show when I go out of reception. And no chrome cast support.
"April 28, 2018",2,A.Craig Stephens," Kept lagging and crashed twice. Galaxy s2 tablet said t was sucking too 
much in the background. Sorry it had to go!"
"July 31, 2015",1,Ben Wells,"Doesn't work Work initially, but doesn't anymore. Don't bother until it's fixed."
"August 4, 2015",1,Natalie Johnston,Keeps crashing Just downloaded this app and it has crashed 4 times already within about 1 minute. Not impressed!
"May 24, 2018",1,Brad," Tried to use the app but it won't work as it says my phone is jailbroken - 
but it's not. No way to contact the develop for support."
"August 1, 2015",1,Sam Murtagh,Useless Crashes when trying to view anything.  Waste of time.  Has been this way for months.   Stop advertising it on tv when it doesnt work
"February 9, 2016",1,lesley ann,So bad Constantly freezes. Plays the ads every time but only plays the show a third of the time. Can't stop and play. Glad it was free.
"July 15, 2014",2,Roger Lacocco,TVNZ App owns this Can't use screen mirroring to watch on a bigger screen.  TVNZ allows this.  Pick up your game TV 3
"November 5, 2014",1,Liam Pratt,It sucks It always just randomly stops going and and stops its taken me 8 trys just to watch a minute of my show
"July 20, 2016",3,oh no,"Ok I hate Bravo, now my little baby brother has no am re cartoons to watch. 😭"
"September 14, 2016",1,David Vivian," App claimed my brand new android tablet was jail broken and would not work,tv3 did not reply to email,"
"March 21, 2015",1,Jo Howley,3now stopped working - really? Why hasnt 3now on demand worked on my samsung tablet for the last 3days? Message says 3now has stopped working. Whats that about?
"September 5, 2017",1,A Google user, What a pakaru app. How many times to need to see adds prior to the show playing and for the show to stop and crash. Aue back to Netflix.
"February 4, 2016",1,Ann Adams,What happened? It used to work.....now all I get is ads followed by green screen. Useless
"April 20, 2015",1,M S,Doesn't work on rooted devices Annoyed I can't watch on my tablet. Crappy app anyway as it always crashes on my laptop. Uninstalling.
"May 17, 2015",1,Marina Harding,"DOESNT WORK! I have tried 4 times since xfactor started to download this app so I can watch it & every time it downloads and I get to push play it crashes!! I am not happy about this. I thought maybe its my internet connection, maybe my phones broken, maybe the sites down today but nope by looking at the reviews...Full ReviewI have tried 4 times since xfactor started to download this app so I can watch it & every time it downloads and I get to push play it crashes!! I am not happy about this. I thought maybe its my internet connection, maybe my phones broken, maybe the sites down today but nope by looking at the reviews I now know its not me its the app. No neee to fix it though because xfactors over soon and i .wont need the app anymore."
"October 25, 2015",1,Julianna McKinnon,Giving up I have downloaded this app several times. It works for about a week and then crashes. Most unreliable app ever!!
"March 22, 2015",1,Debbie Rose,Useless Just freezers. When is it going to be fixed. By reading previous posts from dissatisfied others this has been going on for months!
"February 8, 2018",2,Collin Butler," Nice look but u cant watch movies,sports, only game show? Developer sort that out and email me bcz i cant keep such a app on my phone to take up space"
"July 1, 2017",1,A Google user," What a joke, the insane amount of ads run perfectly but the shows stop and force you to retry and watch ads non stop. Dont dowload"
"November 21, 2015",1,Josh,Worse than Sky Go Didnt think id ever see the day when someone released an app worse than Sky Go but it has happened #RIPTV3
"January 28, 2016",1,Piri Hammond, Im having the same problem too i cant watch anything but ads
"May 12, 2015",1,Keegan Fisher,Poor Opened this app three times. Crashed within 5 seconds upon every launch.  Went straight for the uninstall button.
"August 16, 2015",1,Jon Staite,Still not working Can get to start screen but as soon as I want to watch something it crashes.
"February 25, 2015",1,Peter Northway,Rooted yeah right! Brand new Next book tablet and this app tells me it's rooted! Absolute crap.
"January 28, 2017",4,A Google user, It's an ok app u know it has its ups and downs but I recommend getting if your missed ur shows or anything and it even has the bravo network on it if u have a iPad or tablet get it on there works way better than phones
"April 10, 2017",1,Samantha Abbott, Ever since it updated it is saying my Samsung galaxy s7 is not compatable. I needs to watch the bachelor!!
